klub,sezona,ime,pozicija,narodnost,rojstvo,visina
TRE,2001,"TOMIDY, ALAN",Center,Ireland,1976,2.06
TRE,2001,"NACHBAR, BOSTJAN",Forward,Slovenia,1980,2.06
TRE,2001,"BASEI, FRANCESCO",Forward,Italy,1983,2.03
TRE,2001,"BELL, CHARLIE",Guard,United States of America,1979,1.91
TRE,2001,"GARBAJOSA, JORGE",Forward,Spain,1977,2.05
TRE,2001,"TSKITSHVILI, NICKOLOZ",Center,Georgia,1983,2.13
TRE,2002,"NICOLA, MARCELO",Forward,Spain,1971,2.07
TRE,2002,"EDNEY, TYUS",Guard,United States of America,1973,1.78
TRE,2002,"LANGDON, TRAJAN",Guard,United States of America,1976,1.92
TRE,2002,"PITTIS, RICCARDO",Forward,Italy,1968,2.03
TRE,2002,"MARCONATO, DENIS",Center,Italy,1975,2.14
TRE,2002,"BULLERI, MASSIMO",Guard,Italy,1977,1.88
TRE,2002,"LONCAR, KRESIMIR",Center,Croatia,1983,2.1
TRE,2002,"STOJIC, MARIO",Guard,Germany,1980,1.99
TRE,2002,"NEMETH, ISTVAN",Guard,Hungary,1979,1.92
TRE,2002,"MARKOISHVILI, MANUCHAR",Guard,Georgia,1986,1.97
TRE,2002,"GARBAJOSA, JORGE",Forward,Spain,1977,2.05
TRE,2002,"EPPEHIMER, NICK",Forward,Italy,1979,2.01
TRE,2002,"CALABRIA, DANTE",Forward,Italy,1973,
TRE,2002,"SOLTAU, THOMAS",Center,Denmark,1982,2.09
TRE,2003,"NICOLA, MARCELO",Forward,Spain,1971,2.07
TRE,2003,"EDNEY, TYUS",Guard,United States of America,1973,1.78
TRE,2003,"EVANS, MAURICE",Guard,United States of America,1978,1.96
TRE,2003,"PITTIS, RICCARDO",Forward,Italy,1968,2.03
TRE,2003,"MARCONATO, DENIS",Center,Italy,1975,2.14
TRE,2003,"BULLERI, MASSIMO",Guard,Italy,1977,1.88
TRE,2003,"SLOKAR, UROS",Forward,Slovenia,1983,2.1
TRE,2003,"BARGNANI, ANDREA",Forward,Italy,1985,2.13
TRE,2003,"GIOVANNONI, GUILHERME",Forward,Italy,1980,2.02
TRE,2003,"JACKSON, GERMAINE",Guard,United States of America,1976,1.93
TRE,2003,"MARKOISHVILI, MANUCHAR",Guard,Georgia,1986,1.97
TRE,2003,"GARBAJOSA, JORGE",Forward,Spain,1977,2.05
TRE,2003,"IDES, MARTIN",Center,Czech Republic,1980,2.17
TRE,2004,"SISKAUSKAS, RAMUNAS",Guard,Lithuania,1978,1.98
TRE,2004,"MORLENDE, PACCELIS",Guard,France,1981,1.88
TRE,2004,"ILUNGA, OLIVIER",Guard,Sweden,1984,
TRE,2004,"SORAGNA, MATTEO",Forward,Italy,1975,
TRE,2004,"MARCONATO, DENIS",Center,Italy,1975,2.14
TRE,2004,"BULLERI, MASSIMO",Guard,Italy,1977,1.88
TRE,2004,"SLOKAR, UROS",Forward,Slovenia,1983,2.1
TRE,2004,"BARGNANI, ANDREA",Forward,Italy,1985,2.13
TRE,2004,"GARNETT, MARLON",Guard,Belize,1975,1.88
TRE,2004,"BLU, DAVID",Forward,Israel,1980,2.01
TRE,2004,"SOTTANA, LUCA",Guard,Italy,1982,1.86
TRE,2004,"GOREE, MARCUS",Forward,United States of America,1977,2.03
TRE,2004,"BEARD, JOEY",Center,Italy,1975,2.1
TRE,2005,"KALVE, ERNESTS",Guard,Latvia,1987,2.03
TRE,2005,"ZISIS, NIKOS",Guard,Greece,1983,1.97
TRE,2005,"SORAGNA, MATTEO",Forward,Italy,1975,
TRE,2005,"SISKAUSKAS, RAMUNAS",Guard,Lithuania,1978,1.98
TRE,2005,"MORDENTE, MARCO",Guard,Italy,1979,1.92
TRE,2005,"SLOKAR, UROS",Forward,Slovenia,1983,2.1
TRE,2005,"BARGNANI, ANDREA",Forward,Italy,1985,2.13
TRE,2005,"NICHOLAS, DREW",Guard,United States of America,1981,1.93
TRE,2005,"SANTANGELO, MATTHEW",Guard,Italy,1977,1.86
TRE,2005,"SOTTANA, LUCA",Guard,Italy,1982,1.86
TRE,2005,"GOREE, MARCUS",Forward,United States of America,1977,2.03
TRE,2005,"POPOVIC, PETAR",Center,Serbia,1979,2.11
TRE,2005,"DE SOUSA MOREIRA FILHO, ARNALDO",Guard,Portugal,1978,1.87
TRE,2005,"GIOVANNONI, GUILHERME",Forward,Italy,1980,2.02
TRE,2006,"LYDAY, TERRELL",Guard,United States of America,1979,1.91
TRE,2006,"SMITH, BRYANT",Guard,United States of America,1977,1.96
TRE,2006,"ZISIS, NIKOS",Guard,Greece,1983,1.97
TRE,2006,"SORAGNA, MATTEO",Forward,Italy,1975,
TRE,2006,"MORDENTE, MARCO",Guard,Italy,1979,1.92
TRE,2006,"RULLO, ROBERTO",Guard,Italy,1990,1.9
TRE,2006,"FRAHM, RICHIE",Forward,United States of America,1977,1.96
TRE,2006,"GIGLI, ANGELO",Forward,Italy,1983,2.09
TRE,2006,"SHUMPERT, PRESTON",Forward,United States of America,1979,1.98
TRE,2006,"NELSON, SPENCER",Forward,United States of America,1980,2.03
TRE,2006,"GOREE, MARCUS",Forward,United States of America,1977,2.03
TRE,2006,"CUCCAROLO, GINO",Center,Italy,1987,2.19
ULK,2001,"LOLLIS, QUADRE-MICHAEL",Forward,United States of America,1973,2.02
ULK,2001,"GULER, MURATCAN",Guard,Turkey,1980,1.92
ULK,2001,"PARS, ASIM",Center,Turkey,1976,2.1
ULK,2001,"ABI, MUSTAFA",Guard,Turkey,1979,1.97
ULK,2001,"STELMAHERS, ROBERTS",Guard,Latvia,1974,1.9
ULK,2001,"GOLJOVIC, MILJAN",Forward,Slovenia,1971,2.03
ULK,2001,"ERDENAY, HAKKI HARUN",Guard,Turkey,1968,1.9
ULK,2001,"AUSTIN, ISAAC",Center,United States of America,1969,2.08
ULK,2001,"ELEY, WILLIAM KEITH",Center,United States of America,1975,2.08
ULK,2001,"ACIK, TUTKU",Guard,Turkey,1980,1.94
ULK,2001,"GONLUM, KEREM",Center,Turkey,1977,2.08
ULK,2001,"PACHULIA, ZAZA",Center,Georgia,1984,2.1
ULK,2001,"YILDIRIM, HALUK",Forward,Turkey,1972,2.0
ULK,2002,"ERDOGAN, SERKAN",Guard,Turkey,1978,1.9
ULK,2002,"BOOKER, MELVIN",Guard,United States of America,1972,1.85
ULK,2002,"ABI, MUSTAFA",Guard,Turkey,1979,1.97
ULK,2002,"PACHULIA, ZAZA",Center,Georgia,1984,2.1
ULK,2002,"GOLJOVIC, MILJAN",Forward,Slovenia,1971,2.03
ULK,2002,"ERDENAY, HAKKI HARUN",Guard,Turkey,1968,1.9
ULK,2002,"GULER, MURATCAN",Guard,Turkey,1980,1.92
ULK,2002,"BLAIR, JOSEPH",Center,United States of America,1974,2.08
ULK,2002,"ACIK, TUTKU",Guard,Turkey,1980,1.94
ULK,2002,"GONLUM, KEREM",Forward,Turkey,1977,2.08
ULK,2002,"SOLAK, FATIH",Center,Turkey,1980,2.13
ULK,2002,"YILDIRIM, HALUK",Forward,Turkey,1972,2.0
ULK,2002,"PRASKEVICIUS, VIRGINIJUS",Forward,Lithuania,1974,2.06
ULK,2003,"ERDOGAN, SERKAN",Guard,Turkey,1978,1.9
ULK,2003,"BOOKER, MELVIN",Guard,United States of America,1972,1.85
ULK,2003,"TRAINA, BRADLEY",Forward,Italy,1977,1.98
ULK,2003,"RENTZIAS, EFTHYMIOS",Center,Greece,1976,2.12
ULK,2003,"GULER, MURATCAN",Guard,Turkey,1980,1.92
ULK,2003,"KUTLUAY, IBRAHIM",Guard,Turkey,1974,1.98
ULK,2003,"ACIK, TUTKU",Guard,Turkey,1980,1.94
ULK,2003,"GONLUM, KEREM",Forward,Turkey,1977,2.08
ULK,2003,"SOLAK, FATIH",Center,Turkey,1980,2.13
ULK,2003,"YILDIRIM, HALUK",Forward,Turkey,1972,2.0
ULK,2003,"BLAIR, JOSEPH",Center,United States of America,1974,2.08
ULK,2003,"NAUMOSKI, PETAR",Guard,Italy,1968,1.94
ULK,2003,"VEKILOGLU, ARDA",Forward,Turkey,1979,2.06
ULK,2003,"MRSIC, VELJKO",Forward,Croatia,1971,2.03
ULK,2004,"VUKCEVIC, DUSAN",Forward,Greece,1975,1.98
ULK,2004,"GLOVER, DION",Guard,United States of America,1978,1.96
ULK,2004,"ERDOGAN, SERKAN",Guard,Turkey,1978,1.9
ULK,2004,"SOLAK, FATIH",Center,Turkey,1980,2.13
ULK,2004,"STOMBERGAS, SAULIUS",Forward,Lithuania,1973,2.03
ULK,2004,"ILYASOVA, ERSAN",Forward,Turkey,1987,2.07
ULK,2004,"ZUKAUSKAS, EURELIJUS",Center,Lithuania,1973,2.16
ULK,2004,"TUNCERI, KEREM",Guard,Turkey,1979,1.9
ULK,2004,"ACIK, TUTKU",Guard,Turkey,1980,1.94
ULK,2004,"GONLUM, KEREM",Forward,Turkey,1977,2.08
ULK,2004,"SAVAS, OGUZ",Center,Turkey,1987,2.13
ULK,2004,"PRASKEVICIUS, VIRGINIJUS",Forward,Lithuania,1974,2.06
ULK,2004,"JACKSON, DAVID LEE",Guard,United States of America,1978,1.95
ULK,2005,"STEFANOV, VRBICA",Guard,The former Yugoslav Republic of Macedonia,1973,1.87
ULK,2005,"PASALIC, DRAGO",Forward,Croatia,1984,2.08
ULK,2005,"TURKCAN, MIRSAD",Forward,Turkey,1976,2.06
ULK,2005,"ONAN, OMER",Guard,Turkey,1978,1.94
ULK,2005,"ONER, CANER",Forward,Turkey,1987,1.98
ULK,2005,"YARANG&#220;ME, BEKIR",Forward,Turkey,1979,1.98
ULK,2005,"KUTLUAY, IBRAHIM",Guard,Turkey,1974,1.98
ULK,2005,"ERDEN, CUNEYT",Guard,Turkey,1977,1.85
ULK,2005,"TREPAGNIER, JEFF",Guard,United States of America,1979,1.95
ULK,2005,"YANNIER, DERYA",Guard,Turkey,1985,1.9
ULK,2005,"SAVAS, OGUZ",Center,Turkey,1987,2.13
ULK,2005,"HAISLIP, MARCUS",Forward,United States of America,1980,2.07
ULK,2005,"BEASLEY, JEROME",Center,United States of America,1980,2.08
ULK,2005,"GULYAS, ROBERT",Center,Hungary,1974,2.13
ULK,2006,"DEMIREL, HAKAN",Guard,Turkey,1985,1.88
ULK,2006,"TURKCAN, MIRSAD",Forward,Turkey,1976,2.06
ULK,2006,"ONAN, OMER",Guard,Turkey,1978,1.94
ULK,2006,"BASAK, RASIM",Forward,Turkey,1980,2.02
ULK,2006,"ERDEN, SEMIH",Center,Turkey,1986,2.1
ULK,2006,"KUTLUAY, IBRAHIM",Guard,Turkey,1974,1.98
ULK,2006,"SAVAS, OGUZ",Center,Turkey,1987,2.13
ULK,2006,"MRSIC, DAMIR",Guard,Bosnia and Herzegovina,1970,1.91
ULK,2006,"CLARK, IRA",Forward,United States of America,1975,2.03
ULK,2006,"GULAY, ZEKI",Forward,Turkey,1972,2.05
ULK,2006,"KAMBALA, KASPARS",Center,Latvia,1978,2.05
ULK,2006,"MUTAF, MAXIM",Guard,Turkey,1991,1.93
ULK,2006,"BASDEN, EDDIE",Forward,United States of America,1983,1.95
ULK,2006,"SOLOMON, WILLIE",Guard,United States of America,1978,1.87
ULK,2007,"WHITE, JAMES",Forward,United States of America,1982,2.01
ULK,2007,"SOLOMON, WILLIE",Guard,United States of America,1978,1.87
ULK,2007,"TURKCAN, MIRSAD",Forward,Turkey,1976,2.06
ULK,2007,"ONAN, OMER",Guard,Turkey,1978,1.94
ULK,2007,"BASAK, RASIM",Forward,Turkey,1980,2.02
ULK,2007,"ERDEN, SEMIH",Center,Turkey,1986,2.1
ULK,2007,"MRSIC, DAMIR",Guard,Bosnia and Herzegovina,1970,1.91
ULK,2007,"VIDMAR, GASPER",Center,Slovenia,1987,2.1
ULK,2007,"DEMIREL, HAKAN",Guard,Turkey,1985,1.88
ULK,2007,"MUTAF, MAXIM",Guard,Turkey,1991,1.93
ULK,2007,"SAVAS, OGUZ",Center,Turkey,1987,2.13
ULK,2007,"KINSEY, TARENCE",Guard,United States of America,1984,1.98
ULK,2007,"ASIK, OMER",Center,Turkey,1986,2.11
ULK,2007,"PRELDZIC, EMIR",Forward,Turkey,1987,2.06
ULK,2008,"GREEN, MARQUES",Guard,United States of America,1982,1.65
ULK,2008,"TURKCAN, MIRSAD",Forward,Turkey,1976,2.06
ULK,2008,"ONAN, OMER",Guard,Turkey,1978,1.94
ULK,2008,"BASAK, RASIM",Forward,Turkey,1980,2.02
ULK,2008,"ERDEN, SEMIH",Center,Turkey,1986,2.1
ULK,2008,"GIRICEK, GORDAN",Forward,Croatia,1977,2.01
ULK,2008,"MRSIC, DAMIR",Guard,Bosnia and Herzegovina,1970,1.91
ULK,2008,"VIDMAR, GASPER",Center,Slovenia,1987,2.1
ULK,2008,"DEMIREL, HAKAN",Guard,Turkey,1985,1.88
ULK,2008,"MUTAF, MAXIM",Guard,Turkey,1991,1.93
ULK,2008,"KANTER, ENES",Center,Turkey,1992,2.05
ULK,2008,"SAVAS, OGUZ",Center,Turkey,1987,2.13
ULK,2008,"ASIK, OMER",Center,Turkey,1986,2.11
ULK,2008,"SMITH, DEVIN",Guard,United States of America,1983,1.98
ULK,2008,"CETIN, SERHAT",Guard,Turkey,1986,1.97
ULK,2008,"PRELDZIC, EMIR",Forward,Turkey,1987,2.06
ULK,2009,"UKIC, ROKO",Guard,Croatia,1984,1.96
ULK,2009,"SOLOMON, WILLIE",Guard,United States of America,1978,1.87
ULK,2009,"TURKCAN, MIRSAD",Forward,Turkey,1976,2.06
ULK,2009,"ONAN, OMER",Guard,Turkey,1978,1.94
ULK,2009,"BASAK, RASIM",Forward,Turkey,1980,2.02
ULK,2009,"ERDEN, SEMIH",Forward,Turkey,1986,2.1
ULK,2009,"GIRICEK, GORDAN",Forward,Croatia,1977,2.01
ULK,2009,"MRSIC, DAMIR",Guard,Bosnia and Herzegovina,1970,1.91
ULK,2009,"GREER, LYNN",Guard,United States of America,1979,1.86
ULK,2009,"MUTAF, MAXIM",Guard,Turkey,1991,1.93
ULK,2009,"HOTIC, KEREM",Forward,Turkey,1993,1.97
ULK,2009,"SAVAS, OGUZ",Center,Turkey,1987,2.13
ULK,2009,"KINSEY, TARENCE",Forward,United States of America,1984,1.98
ULK,2009,"ASIK, OMER",Center,Turkey,1986,2.11
ULK,2009,"CETIN, SERHAT",Guard,Turkey,1986,1.97
ULK,2009,"PRELDZIC, EMIR",Forward,Turkey,1987,2.06
ULK,2010,"UKIC, ROKO",Guard,Croatia,1984,1.96
ULK,2010,"EROGLU, ERBIL",Guard,Turkey,1993,1.95
ULK,2010,"ATSUR, ENGIN",Guard,Germany,1984,1.89
ULK,2010,"TURKCAN, MIRSAD",Forward,Turkey,1976,2.06
ULK,2010,"ONAN, OMER",Guard,Turkey,1978,1.94
ULK,2010,"GREER, LYNN",Guard,United States of America,1979,1.86
ULK,2010,"LAVRINOVIC, DARJUS",Center,Lithuania,1979,2.12
ULK,2010,"VIDMAR, GASPER",Center,Slovenia,1987,2.1
ULK,2010,"JASIKEVICIUS, SARUNAS",Guard,Lithuania,1976,
ULK,2010,"PEKER, KAYA",Center,Turkey,1980,2.08
ULK,2010,"SAVAS, OGUZ",Center,Turkey,1987,2.13
ULK,2010,"KINSEY, TARENCE",Forward,United States of America,1984,1.98
ULK,2010,"MUTAF, MAXIM",Guard,Turkey,1991,1.93
ULK,2010,"TOMAS, MARKO",Guard,Croatia,1985,2.01
ULK,2010,"HOTIC, KEREM",Forward,Turkey,1993,1.97
ULK,2010,"MAY, SEAN GREGORY",Forward,United States of America,1984,2.06
ULK,2010,"PRELDZIC, EMIR",Forward,Turkey,1987,2.06
ULK,2011,"UKIC, ROKO",Guard,Croatia,1984,1.96
ULK,2011,"JERRELLS, CURTIS",Guard,United States of America,1987,1.85
ULK,2011,"TURKCAN, MIRSAD",Forward,Turkey,1976,2.06
ULK,2011,"ONAN, OMER",Guard,Turkey,1978,1.94
ULK,2011,"EROGLU, ERBIL",Guard,Turkey,1993,1.95
ULK,2011,"ATSUR, ENGIN",Guard,Germany,1984,1.89
ULK,2011,"VIDMAR, GASPER",Center,Slovenia,1987,2.1
ULK,2011,"PEKER, KAYA",Center,Turkey,1980,2.08
ULK,2011,"GIST, JAMES",Forward,United States of America,1986,2.04
ULK,2011,"SAVAS, OGUZ",Center,Turkey,1987,2.13
ULK,2011,"DEMIREL, HAKAN",Guard,Turkey,1985,1.88
ULK,2011,"SEFOLOSHA, THABO",Forward,Switzerland,1984,1.99
ULK,2011,"CANDAN, BERKAY",Forward,Turkey,1993,2.05
ULK,2011,"TOMAS, MARKO",Guard,Croatia,1985,2.01
ULK,2011,"BOGDANOVIC, BOJAN",Forward,Croatia,1989,2.0
ULK,2011,"PRELDZIC, EMIR",Forward,Turkey,1987,2.06
ULK,2012,"MCCALEBB, BO",Guard,United States of America,1985,1.82
ULK,2012,"ONAN, OMER",Guard,Turkey,1978,1.94
ULK,2012,"ERMIS, BARIS",Guard,Turkey,1985,1.94
ULK,2012,"SATO, ROMAIN",Forward,Central African Republic,1981,1.95
ULK,2012,"TRIPKOVIC, UROS",Forward,Serbia,1986,1.97
ULK,2012,"BREMER, JR",Guard,United States of America,1980,1.87
ULK,2012,"ANDERSEN, DAVID",Center,Denmark,1980,2.12
ULK,2012,"PEKER, KAYA",Center,Turkey,1980,2.08
ULK,2012,"SAVAS, OGUZ",Center,Turkey,1987,2.13
ULK,2012,"BIRSEN, METECAN",Forward,Ireland,1995,2.05
ULK,2012,"BATISTE, MIKE",Forward,United States of America,1977,2.04
ULK,2012,"KARAMAN, ILKAN",Forward,Turkey,1990,2.05
ULK,2012,"BOGDANOVIC, BOJAN",Forward,Croatia,1989,2.0
ULK,2012,"PRELDZIC, EMIR",Forward,Turkey,1987,2.06
ULK,2013,"MCCALEBB, BO",Guard,United States of America,1985,1.82
ULK,2013,"JACKSON, PIERRE",Guard,United States of America,1991,1.8
ULK,2013,"ONAN, OMER",Guard,Turkey,1978,1.94
ULK,2013,"BJELICA, NEMANJA",Forward,Serbia,1988,2.09
ULK,2013,"MAHMUTOGLU, MELIH",Guard,Turkey,1990,1.91
ULK,2013,"KLEIZA, LINAS",Forward,Lithuania,1985,2.03
ULK,2013,"TURKYILMAZ, IZZET",Forward,Turkey,1990,2.12
ULK,2013,"VIDMAR, GASPER",Center,Slovenia,1987,2.1
ULK,2013,"SEKULIC, BLAGOTA",Center,Montenegro,1982,2.1
ULK,2013,"SAVAS, OGUZ",Center,Turkey,1987,2.13
ULK,2013,"ZORIC, LUKA",Center,Croatia,1984,2.11
ULK,2013,"UGURLU, BERK",Guard,Turkey,1996,1.92
ULK,2013,"SIPAHI, KENAN",Guard,Turkey,1995,1.97
ULK,2013,"BIRSEN, METECAN",Forward,Ireland,1995,2.05
ULK,2013,"KARAMAN, ILKAN",Forward,Turkey,1990,2.05
ULK,2013,"BOGDANOVIC, BOJAN",Forward,Croatia,1989,2.0
ULK,2013,"PRELDZIC, EMIR",Forward,Turkey,1987,2.06
ULK,2014,"GOUDELOCK, ANDREW",Guard,United States of America,1988,1.91
ULK,2014,"ZISIS, NIKOS",Guard,Greece,1983,1.97
ULK,2014,"HICKMAN, RICKY",Guard,United States of America,1985,1.89
ULK,2014,"BJELICA, NEMANJA",Forward,Serbia,1988,2.09
ULK,2014,"ERDEN, SEMIH",Center,Turkey,1986,2.1
ULK,2014,"MAHMUTOGLU, MELIH",Guard,Turkey,1990,1.91
ULK,2014,"BOGDANOVIC, BOGDAN",Guard,Serbia,1992,1.97
ULK,2014,"YURTSEVEN, OMER",Forward,Turkey,1998,2.08
ULK,2014,"CETIN, SERHAT",Guard,Turkey,1986,1.97
ULK,2014,"SAVAS, OGUZ",Center,Turkey,1987,2.13
ULK,2014,"ZORIC, LUKA",Center,Croatia,1984,2.11
ULK,2014,"UGURLU, BERK",Guard,Turkey,1996,1.92
ULK,2014,"VESELY, JAN",Forward,Czech Republic,1990,2.13
ULK,2014,"SIPAHI, KENAN",Guard,Turkey,1995,1.97
ULK,2014,"PRELDZIC, EMIR",Forward,Turkey,1987,2.06
ULK,2015,"HICKMAN, RICKY",Guard,United States of America,1985,1.89
ULK,2015,"HERSEK, BARIS",Forward,Turkey,1988,2.08
ULK,2015,"UDOH, EKPE",Center,United States of America,1987,2.08
ULK,2015,"MAHMUTOGLU, MELIH",Guard,Turkey,1990,1.91
ULK,2015,"ANTIC, PERO",Center,Serbia,1982,2.11
ULK,2015,"BOGDANOVIC, BOGDAN",Guard,Serbia,1992,1.97
ULK,2015,"YURTSEVEN, OMER",Forward,Turkey,1998,2.08
ULK,2015,"SLOUKAS, KOSTAS",Guard,Greece,1990,1.9
ULK,2015,"ARNA, EGEHAN",Forward,Turkey,1997,2.03
ULK,2015,"BAYRAK, ERCAN",Forward,Turkey,1997,2.08
ULK,2015,"UGURLU, BERK",Guard,Turkey,1996,1.92
ULK,2015,"VESELY, JAN",Forward,Czech Republic,1990,2.13
ULK,2015,"KALINIC, NIKOLA",Forward,Serbia,1991,2.02
ULK,2015,"MUHAMMED, ALI",Guard,United States of America,1983,1.78
ULK,2015,"DATOME, LUIGI",Forward,Italy,1987,2.03
ULK,2016,"HERSEK, BARIS",Forward,Turkey,1988,2.08
ULK,2016,"UDOH, EKPE",Center,United States of America,1987,2.08
ULK,2016,"MAHMUTOGLU, MELIH",Guard,Turkey,1990,1.91
ULK,2016,"ANTIC, PERO",Center,Serbia,1982,2.11
ULK,2016,"BOGDANOVIC, BOGDAN",Guard,Serbia,1992,1.97
ULK,2016,"BENNETT, ANTHONY",Forward,Canada,1993,2.03
ULK,2016,"SLOUKAS, KOSTAS",Guard,Greece,1990,1.9
ULK,2016,"ARNA, EGEHAN",Forward,Turkey,1997,2.03
ULK,2016,"NUNNALLY, JAMES",Forward,United States of America,1990,2.01
ULK,2016,"UGURLU, BERK",Guard,Turkey,1996,1.92
ULK,2016,"VESELY, JAN",Forward,Czech Republic,1990,2.13
ULK,2016,"KALINIC, NIKOLA",Forward,Serbia,1991,2.02
ULK,2016,"MUHAMMED, ALI",Guard,United States of America,1983,1.78
ULK,2016,"DUVERIOGLU, AHMET",Center,Turkey,1993,2.09
ULK,2016,"DATOME, LUIGI",Forward,Italy,1987,2.03
ULK,2017,"THOMPSON, JASON",Center,United States of America,1986,2.11
ULK,2017,"MELLI, NICOLO",Forward,Italy,1991,2.05
ULK,2017,"HERSEK, BARIS",Forward,Turkey,1988,2.08
ULK,2017,"MAHMUTOGLU, MELIH",Guard,Turkey,1990,1.91
ULK,2017,"WANAMAKER, BRAD",Guard,United States of America,1989,1.93
ULK,2017,"SLOUKAS, KOSTAS",Guard,Greece,1990,1.9
ULK,2017,"ARNA, EGEHAN",Forward,Turkey,1997,2.03
ULK,2017,"NUNNALLY, JAMES",Forward,United States of America,1990,2.01
ULK,2017,"GUDURIC, MARKO",Guard,Serbia,1995,1.96
ULK,2017,"VESELY, JAN",Center,Czech Republic,1990,2.13
ULK,2017,"GULER, SINAN",Guard,Turkey,1983,1.92
ULK,2017,"KALINIC, NIKOLA",Forward,Serbia,1991,2.02
ULK,2017,"MUHAMMED, ALI",Guard,United States of America,1983,1.78
ULK,2017,"DUVERIOGLU, AHMET",Center,Turkey,1993,2.09
ULK,2017,"DATOME, LUIGI",Forward,Italy,1987,2.03
UNK,2011,"LYDAY, TERRELL",Guard,United States of America,1979,1.91
UNK,2011,"GOLOVIN, DMITRY",Guard,Russian Federation,1988,1.92
UNK,2011,"ZAMANSKIY, IGOR",Forward,Russian Federation,1977,2.02
UNK,2011,"SAMOYLENKO, PETR",Guard,Russian Federation,1977,1.86
UNK,2011,"NACHBAR, BOSTJAN",Forward,Slovenia,1980,2.06
UNK,2011,"PASHUTIN, ZAKHAR",Guard,Russian Federation,1974,1.96
UNK,2011,"VEREMEENKO, VLADIMIR",Forward,Russian Federation,1984,2.11
UNK,2011,"GREER, LYNN",Guard,United States of America,1979,1.86
UNK,2011,"SAVRASENKO, ALEKSEY",Center,Russian Federation,1979,2.15
UNK,2011,"GUBANOV, PETR",Forward,Russian Federation,1987,2.07
UNK,2011,"McCARTY, KELLY",Forward,Russian Federation,1975,2.01
UNK,2011,"JAWAI, NATE",Center,Australia,1986,2.07
UNK,2011,"CHERNIAVSKII, EVGENII",Guard,Russian Federation,1984,1.93
UNK,2011,"DOMERCANT, HENRY",Guard,United States of America,1980,1.93
UNK,2011,"WILKINSON, MIKE",Forward,United States of America,1981,2.04
UNK,2014,"WHITE, JAMES",Guard,United States of America,1982,2.01
UNK,2014,"LANGFORD, KEITH",Guard,United States of America,1983,1.93
UNK,2014,"BYKOV, SERGEY",Guard,Russian Federation,1983,1.9
UNK,2014,"LIKHODEI, VALERII",Forward,Russian Federation,1986,2.04
UNK,2014,"PANIN, VADIM",Guard,Russian Federation,1984,2.03
UNK,2014,"SANIKIDZE, VIKTOR",Forward,Georgia,1986,2.03
UNK,2014,"GUBANOV, PETR",Forward,Russian Federation,1987,2.07
UNK,2014,"SOKOLOV, DMITRY",Center,Russian Federation,1985,2.14
UNK,2014,"KAIMAKOGLOU, KOSTAS",Forward,Greece,1983,2.06
UNK,2014,"ANTIPOV, PAVEL",Forward,Russian Federation,1991,2.02
UNK,2014,"KHABIROV, RUSLAN",Guard,Russian Federation,1991,1.92
UNK,2014,"FISCHER, DOR",Center,United States of America,1981,2.11
UNK,2014,"VELISHAEV, KEMAL",Guard,Russian Federation,1993,2.03
UNK,2014,"JERRELLS, CURTIS",Guard,United States of America,1987,1.85
UNK,2016,"ANTIPOV, PAVEL",Forward,Russian Federation,1991,2.02
UNK,2016,"CLARKE, COTY",Forward,United States of America,1992,2.01
UNK,2016,"LANGFORD, KEITH",Guard,United States of America,1983,1.93
UNK,2016,"STOLL, PAUL",Guard,Mexico,1985,1.8
UNK,2016,"PONKRASHOV, ANTON",Guard,Russian Federation,1986,2.0
UNK,2016,"PARAKHOUSKI, ARTSIOM",Center,Belarus,1987,2.11
UNK,2016,"COLOM, QUINO",Guard,Spain,1988,1.88
UNK,2016,"KLIMENKO, ARTEM",Center,Russian Federation,1994,2.14
UNK,2016,"BANIC, MARKO",Center,Croatia,1984,2.04
UNK,2016,"VORONOV, EVGENY",Guard,Russian Federation,1986,1.94
UNK,2016,"PANIN, VADIM",Guard,Russian Federation,1984,2.03
UNK,2016,"WILLIAMS, LATAVIOUS",Forward,United States of America,1989,2.03
UNK,2016,"TUKMAKOV, AZAT",Guard,Russian Federation,1996,1.88
UNK,2016,"ANDUSIC, DANILO",Guard,Serbia,1991,1.95
UNK,2016,"KHABIROV, RUSLAN",Guard,Russian Federation,1991,1.92
VER,2000,"ROMBALDONI, RODOLFO",Guard,Italy,1976,1.92
VER,2000,"BOSCAGIN, GIORGIO",Forward,Italy,1983,1.97
VER,2000,"ALBANO, COREY",Forward,Italy,1975,2.05
VER,2000,"SCHMIDT, CASEY",Forward,Germany,1970,1.99
VER,2000,"SARTORI, MAURO",Forward,Italy,1970,2.04
VER,2000,"ARIGBABU, DAVID",Forward,Germany,1975,2.03
VER,2000,"BULLOCK, LOUIS",Guard,United States of America,1976,1.85
VER,2000,"ZAMBERLAN, GIAMPAOLO",Forward,Italy,1962,2.02
VER,2000,"CAMATA, ANDREA",Center,Italy,1973,2.13
VER,2000,"WILLIAMS, HENRY",Guard,United States of America,1970,1.9
VER,2000,"CONLON, MARTY",Center,Ireland,1968,2.11
VIR,2000,"GINOBILI, EMANUEL",Forward,Italy,1977,1.98
VIR,2000,"ABBIO, ALESSANDRO",Guard,Italy,1971,1.91
VIR,2000,"BONORA, DAVIDE",Guard,Italy,1973,1.86
VIR,2000,"JESTRATIJEVIC, NIKOLA",Center,Serbia,1976,2.11
